id,title,genres,keywords,cast,vote_average,vote_count
27585,Rabbit Hole,Drama,loss of son trauma toy marriage grief,Nicole Kidman Aaron Eckhart Dianne Wiest Miles Teller Tammy Blanchard,6.9,165
313922,Green Room,Horror Crime Thriller,skinhead heroin music cover-up murder,Anton Yelchin Imogen Poots Alia Shawkat Joe Cole Callum Turner,6.7,683
13685,Bottle Rocket,Comedy Crime Drama,brother brother relationship robbery burglar language barrier motel,Luke Wilson Owen Wilson Lumi Cavazos Andrew Wilson Robert Musgrave,6.8,281
46838,Tucker and Dale vs Evil,Comedy Horror,cabin chainsaw hillbilly body in chipper cut off jeans,Alan Tudyk Tyler Labine Katrina Bowden Jesse Moss Philip Granger,7.3,847
298312,The Visit,Horror Thriller,rap music pennsylvania brother sister relationship farm grandparents,Olivia DeJonge Ed Oxenbould Kathryn Hahn Benjamin Kanes Deanna Dunagan,6.0,1360
57876,Area 51,Horror Thriller Science Fiction,found footage area 51,Reid Warner Darrin Bragg Ben Rovner Jelena Nik Roy Abramsohn,4.2,151
77495,Sleep Tight,Thriller,barcelona spain blackmail concierge caretaker stalking,Luis Tosar Marta Etura  Alberto San Juan Petra Mart\u00ednez Iris Almeida,7.0,202
244403,Rudderless,Music Drama Comedy,father son relationship rock band grieving father,Billy Crudup Anton Yelchin Felicity Huffman Selena Gomez Laurence Fishburne,7.4,105
297596,Dying of the Light,Thriller Drama,cia retirement espionage terrorism,Nicolas Cage Anton Yelchin Alexander Karim Ir\u00e8ne Jacob Aymen Hamdouchi,4.5,118
11935,Capricorn One,Drama Action Thriller Science Fiction,helicopter nasa texas spacecraft beguilement,Elliott Gould James Brolin Brenda Vaccaro Sam Waterston O.J. Simpson,6.4,131
31175,Soul Kitchen,Drama Comedy,,Adam Bousdoukos Birol \u00dcnel Moritz Bleibtreu Wotan Wilke M\u00f6hring Dorka Gryllus,7.1,116
12498,Sling Blade,Drama,independent film repair shop southern death threat story,Billy Bob Thornton Dwight Yoakam J. T. Walsh John Ritter Lucas Black,7.4,231
77949,The Awakening,Horror Thriller,suicide england classroom investigation supernatural,Rebecca Hall Dominic West Imelda Staunton Isaac Hempstead-Wright Lucy Cohu,6.3,458
1690,Hostel,Horror,bathroom sex amsterdam europe brothel,Jay Hernandez Derek Richardson Eythor Gudjonsson Barbara Nedeljakova Jana Kaderabkova,5.7,887
64720,Take Shelter,Thriller Drama,shelter end of the world sanity apocalypse,Michael Shannon Jessica Chastain Katy Mixon Shea Whigham Ray McKinnon,7.1,471
16337,The Texas Chainsaw Massacre 2,Horror,hammer gore slasher chainsaw b horror,Dennis Hopper Caroline Williams Jim Siedow Bill Moseley Bill Johnson,5.9,139
77987,Only God Forgives,Drama Thriller Crime,bangkok suicidal arthouse neo-noir drug trafficker,Ryan Gosling Kristin Scott Thomas Gordon Brown Tom Burke Vithaya Pansringarm,5.6,862
9336,Police Academy,Comedy Crime,trainer recruit shenanigan police academy,Steve Guttenberg Kim Cattrall G. W. Bailey Bubba Smith Donovan Scott,6.5,602
5689,The Blue Lagoon,Romance Adventure Drama,sexual identity shipwreck lovers stranded marooned,Brooke Shields Christopher Atkins Leo McKern William Daniels Jeffrey Kleiser,5.8,408
712,Four Weddings and a Funeral,Comedy Drama Romance,upper class love at first sight wedding vows marriage proposal yuppie,Hugh Grant Andie MacDowell James Fleet Simon Callow John Hannah,6.6,632
13342,Fast Times at Ridgemont High,Comedy,sex based on novel nudity friendship high school,Sean Penn Jennifer Jason Leigh Judge Reinhold Phoebe Cates Brian Backer,7.0,322
1429,25th Hour,Crime Drama,prison prisoner dream drug dealer nightclub,Edward Norton Philip Seymour Hoffman Barry Pepper Rosario Dawson Anna Paquin,7.2,629
9303,Bound,Crime Drama Romance Thriller,prison women's prison suspense mafia lesbian,Jennifer Tilly Gina Gershon Joe Pantoliano John P. Ryan Christopher Meloni,6.9,198
641,Requiem for a Dream,Crime Drama,drug addiction junkie heroin speed diet,Ellen Burstyn Jared Leto Jennifer Connelly Marlon Wayans Christopher McDonald,7.9,2443
252680,Moms' Night Out,Comedy,wife husband relationship stress children mother daughter relationship parenthood,Sarah Drew Sean Astin Patricia Heaton Logan White Robert Amaya ,5.5,121
141,Donnie Darko,Fantasy Drama Mystery,parents kids relationship airplane time travel school presentation school performance,Jake Gyllenhaal Jena Malone Patrick Swayze Maggie Gyllenhaal Drew Barrymore,7.7,3452
12079,Spun,Comedy Crime Drama,independent film speed freak junky cop boy toy porn magazine,Jason Schwartzman Mickey Rourke Brittany Murphy John Leguizamo Chloe Hunter,6.6,132
4550,Sympathy for Lady Vengeance,Drama Thriller,independent film,Choi Min-sik Lee Young-ae Kwon Yea-young Go Soo-hee Kim Bu-seon,7.4,356
9991,Mean Machine,Comedy Drama,prison sport amateur soccer soccer coach,Vinnie Jones David Kelly David Hemmings Ralph Brown Vas Blackwood,6.0,157
12093,Lilya 4-ever,Crime Drama,suicide sex sweden underground nightclub,Oksana Akinshina Artyom Bogucharsky Lyubov Agapova Liliya Shinkaryova Elina Benenson,7.7,139
36419,After.Life,Drama Horror Mystery Thriller,wheelchair nightmare funeral injection crying,Liam Neeson Justin Long Christina Ricci Josh Charles Chandler Canterbury,5.4,251
510,One Flew Over the Cuckoo's Nest,Drama,individual rebel self-destruction wheelchair lunatic asylum,Jack Nicholson Louise Fletcher Danny DeVito William Redfield Scatman Crothers,8.2,2919
116613,The Sweeney,Action Drama Crime,british based on tv series,Ray Winstone Ben Drew Hayley Atwell Damian Lewis Alan Ford,5.7,109
11826,Sexy Beast,Crime Drama Thriller,spain sex nudity psychopath murder,Ray Winstone Ben Kingsley Ian McShane Amanda Redman James Fox,7.0,217
1088,Whale Rider,Drama Family,ocean loss of mother tradition loss of brother becoming an adult,Keisha Castle-Hughes Rawiri Paratene Vicky Haughton Cliff Curtis Grant Roa,7.1,111
34069,Cargo,Thriller Mystery Science Fiction,space colony space travel simulated reality  spaceship suspense,Martin Rapold Anna-Katharina Schwabroh Regula Grauwiller Yangzom Brauen Michael Finger,5.9,140
10947,High School Musical,Comedy Drama Family Music TV Movie,becoming an adult musical music high school school performance,Zac Efron Vanessa Hudgens Ashley Tisdale Lucas Grabeel Corbin Bleu,6.1,1000
3040,Night Watch,Fantasy Action Thriller,witch subway fight airplane owl,Konstantin Khabenskiy Vladimir Menshov Galina Tyunina Mariya Poroshina Zhanna Friske,6.3,210
11386,The Crying Game,Romance Crime Drama Thriller,transvestism gay hostage love of one's life northern ireland,Stephen Rea Jaye Davidson Miranda Richardson Forest Whitaker Adrian Dunbar,6.9,176
10246,Porky's,Comedy,male nudity female nudity sex florida virgin,Dan Monahan Mark Herrier Wyatt Knight Cyril O'Reilly Kaki Hunter,6.1,183
29426,Survival of the Dead,Horror Science Fiction,zombie,Alan van Sprang Kenneth Welsh Kathleen Munroe Devon Bostick Richard Fitzpatrick,4.6,116
10331,Night of the Living Dead,Horror,brother sister relationship cemetery gun gas station loss of father,Duane Jones Judith O'Dea Karl Hardman Marilyn Eastman Keith Wayne,7.5,580
153,Lost in Translation,Drama,upper class hotel room age difference commercial karaoke,Bill Murray Scarlett Johansson Anna Faris Giovanni Ribisi Akiko Takeshita,7.3,1895
703,Annie Hall,Comedy Drama Romance,narration neurosis comedian job interview love,Woody Allen Diane Keaton Tony Roberts Carol Kane Paul Simon,7.8,1010
1365,Monster's Ball,Drama Romance,southern usa waitress parents kids relationship overweight child loss of child,Halle Berry Billy Bob Thornton Heath Ledger Sean Combs Coronji Calhoun,6.5,250
287424,Maggie,Horror,post-apocalyptic dystopia zombie,Arnold Schwarzenegger Abigail Breslin Joely Richardson Douglas M. Griffin J.D. Evermore,5.2,593
451,Leaving Las Vegas,Drama Romance,individual prostitute alcohol casino love at first sight,Nicolas Cage Elisabeth Shue Julian Sands Richard Lewis Steven Weber,7.1,360
241251,The Boy Next Door,Thriller,male nudity female nudity sex adultery infidelity,Jennifer Lopez Ryan Guzman Ian Nelson John Corbett Kristin Chenoweth,4.1,1022
39781,The Kids Are All Right,Comedy Drama,lesbian relationship lesbian dinner motorcycle argument,Julianne Moore Annette Bening Mark Ruffalo Mia Wasikowska Josh Hutcherson,6.5,506
8337,They Live,Action Horror Science Fiction Thriller,dystopia social commentary alien invasion sunglasses brawl,Roddy Piper Keith David Meg Foster George Buck Flower Peter Jason,7.1,550
5925,The Great Escape,Adventure Drama History Thriller War,based on novel optimism switzerland baseball famous score,Steve McQueen James Garner Richard Attenborough James Donald Charles Bronson,7.8,717
146203,The Last Exorcism Part II,Horror Thriller,found footage,Ashley Bell Julia Garner Andrew Sensenig Spencer Treat Clark Judd Lormand,4.4,203
85350,Boyhood,Drama,daily life family's daily life urban life growing up domestic abuse,Ellar Coltrane Patricia Arquette Ethan Hawke Elijah Smith Lorelei Linklater,7.5,1971
512,Scoop,Comedy Mystery,upper class prostitute journalist drowning newspaper,Scarlett Johansson Hugh Jackman Woody Allen Ian McShane Kevin McNally,6.4,420
6537,The Orphanage,Horror Drama Thriller,schizophrenia suppressed past wife,Bel\u00e9n Rueda Fernando Cayo Roger Pr\u00edncep Mabel Rivera Montserrat Carulla,7.1,633
184345,A Haunted House 2,Comedy Horror,haunted house,Marlon Wayans Jaime Pressly Essence Atkins Gabriel Iglesias Missi Pyle,5.4,346
1809,The Rules of Attraction,Comedy Drama Romance,love triangle independent film multiple storylines,James Van Der Beek Shannyn Sossamon Ian Somerhalder Jessica Biel Kate Bosworth,6.3,168
5,Four Rooms,Crime Comedy,hotel new year's eve witch bet hotel room,Tim Roth Antonio Banderas Jennifer Beals Madonna Marisa Tomei,6.5,530
11013,Secretary,Comedy Drama Romance,suicide clerk fetish sadomasochism lawyer,James Spader Maggie Gyllenhaal Jeremy Davies Lesley Ann Warren Stephen McHattie,6.7,376
48572,Red State,Horror Action Thriller,christianity homophobia pastor protest christian,Michael Parks John Goodman Melissa Leo Michael Angarano Kyle Gallner,5.9,316
89708,Samsara,Drama Documentary,eating around the world fast motion scene balance skyline,Marcos Luna Putu Dinda Pratika Puti Sri Candra Dewi Ni Made Megahadi Pratiwi,8.0,167
64678,The Art of Getting By,Drama Romance,philosophy mentor artist painting friendship,Freddie Highmore Emma Roberts Michael Angarano Elizabeth Reaser Alicia Silverstone,6.5,415
103328,Holy Motors,Drama Fantasy,limousine multiple identities wig penis talking car,Eva Mendes Kylie Minogue Michel Piccoli Edith Scob Denis Lavant,6.9,228
157847,Joe,Drama,child abuse prostitute bar brothel snake,Nicolas Cage Tye Sheridan Ronnie Gene Blevins Sue Rock Heather Kafka,6.5,338
44945,Trust,Crime Drama Thriller,rape obsession lie job independent film,Clive Owen Catherine Keener Liana Liberato Jason Clarke Viola Davis,6.6,307
111190,Adore,Drama,lovers woman director,Naomi Watts Robin Wright Xavier Samuel James Frecheville Ben Mendelsohn,6.1,291
52015,Stake Land,Drama Horror Action Thriller Science Fiction,male nudity canada vampire,Danielle Harris Kelly McGillis Nick Damici Connor Paolo Gregory Jones,6.2,285
81390,A Lonely Place to Die,Adventure Action Thriller Crime,terror scotland kidnapping nudity wilderness,Melissa George Ed Speleers Eamonn Walker Alec Newman Karel Roden,6.2,157
257087,The Veil,Horror,cult,Jessica Alba Thomas Jane Lily Rabe Shannon Woodward Aleksa Palladino,4.5,118
46420,The Loved Ones,Horror,killing high school female killer revenge prom,Xavier Samuel Jessica McNamee Robin McLeavy Victoria Thaine John Brumpton,6.6,207
10774,Network,Drama,corruption sex adultery television profit,Faye Dunaway William Holden Peter Finch Robert Duvall Wesley Addy,7.7,381
770,Gone with the Wind,Drama Romance War,life and death civil war southern usa loss of child marriage proposal,Vivien Leigh Clark Gable Olivia de Havilland Thomas Mitchell Leslie Howard,7.7,970
37495,Four Lions,Comedy Crime Drama,terrorism british farce,Riz Ahmed Nigel Lindsay Kayvan Novak Adeel Akhtar Arsher Ali,7.0,423
34769,Defendor,Drama Action Comedy Crime,crime fighter delusion superhero,Woody Harrelson Kat Dennings Elias Koteas Sandra Oh Clark Johnson,6.5,195
3116,Midnight Cowboy,Drama,shower,Dustin Hoffman Jon Voight Sylvia Miles John McGiver Brenda Vaccaro,7.4,299
9427,The Full Monty,Comedy,suicide attempt striptease steel worker repossession male stripper,Robert Carlyle Mark Addy William Snape Steve Huison Tom Wilkinson,6.8,363
813,Airplane!,Comedy,chicago alcohol cataclysm guitar medicine,Robert Hays Julie Hagerty Kareem Abdul-Jabbar Lloyd Bridges Peter Graves,7.1,1074
10634,Friday,Comedy,rap music parents kids relationship rapper job,Ice Cube Chris Tucker Nia Long Tom Lister Jr. John Witherspoon,7.0,503
9516,Menace II Society,Drama Action Crime,black people drug dealer ghetto weapon delinquency,Tyrin Turner Larenz Tate Glenn Plummer Jada Pinkett Smith Samuel L. Jackson,7.2,173
16288,Creepshow 2,Horror,lake anthology revenge murder blob,George Kennedy Dorothy Lamour Lois Chiles Tom Savini Tom Wright,5.9,129
573,Frenzy,Crime Drama Mystery Thriller,london england rape police suspense serial killer,Jon Finch Alec McCowen Barry Foster Billie Whitelaw Anna Massey,7.1,158
310131,The Witch,Mystery Horror,witch new england 17th century,Anya Taylor-Joy Ralph Ineson Kate Dickie Harvey Scrimshaw Ellie Grainger,6.3,1434
25376,The Secret in Their Eyes,Crime Drama Mystery Romance,rape secret writing homicide kidnapping,Ricardo Dar\u00edn Soledad Villamil Pablo Rago Javier Godino Guillermo Francella,7.8,626
765,Evil Dead II,Horror Comedy Fantasy,deer blood splatter tape recorder chainsaw spirit,Bruce Campbell Sarah Berry Dan Hicks Kassie DePaiva Denise Bixler,7.6,742
205321,Sharknado,TV Movie Horror,california helicopter beach tornado hurricane,Ian Ziering Tara Reid Cassandra Scerbo John Heard Jaason Simmons,3.8,476
46146,Troll Hunter,Fantasy Horror,hunter mountains wilderness adventure forest,Otto Jespersen Hans Morten Hansen Tomas Alf Larsen Johanna M\u00f8rck Knut N\u00e6rum,6.7,583
142061,"Batman: The Dark Knight Returns, Part 2",Action Animation,dc comics future joker robin based on graphic novel,Peter Weller Ariel Winter David Selby Michael Emerson Mark Valley,7.9,419
1667,March of the Penguins,Documentary Family,parents kids relationship penguin brood autonomy egg,Morgan Freeman Charles Berling Romane Bohringer Jules Sitruk,6.9,358
50839,Margin Call,Thriller Drama,capitalism brokerage wall street downsizing financial crisis,Kevin Spacey Paul Bettany Jeremy Irons Zachary Quinto Ashley Williams,6.7,524
13973,Choke,Comedy Drama,strip club alzheimer sex addiction,Sam Rockwell Anjelica Huston Kelly Macdonald Brad William Henke Clark Gregg,6.0,127
244786,Whiplash,Drama,jazz obsession conservatory music teacher new york city,Miles Teller J.K. Simmons Melissa Benoist Austin Stowell Jayson Blair,8.3,4254
598,City of God,Drama Crime,male nudity street gang brazilian photographer 1970s,Alexandre Rodrigues Leandro Firmino Phellipe Haagensen Douglas Silva Jonathan Haagensen,8.1,1814
103663,The Hunt,Drama,father son relationship denmark lie pedophilia kindergarten,Mads Mikkelsen Alexandra Rapaport Thomas Bo Larsen Anne Louise Hassing Lars Ranthe,7.9,927
850,A Christmas Story,Comedy Family,holiday nostalgia young boy bb gun essay,Melinda Dillon Darren McGavin Peter Billingsley Jean Shepherd Ian Petrella,7.4,344
8841,The Class,Drama,paris socially deprived family literature illegal immigration immigrant,Fran\u00e7ois B\u00e9gaudeau Franck Ke\u00efta Esmeralda Ouertani Rachel Regulier Wei Huang,6.8,174
805,Rosemary's Baby,Horror Drama Mystery,anti-christ contemporary setting laundry occult demonic possession,Mia Farrow John Cassavetes Ruth Gordon Sidney Blackmer Maurice Evans,7.5,863
11697,The Man Who Shot Liberty Valance,Western,gunslinger showdown funeral legend to shoot dead,John Wayne James Stewart Vera Miles Lee Marvin Edmond O'Brien,7.4,265
22051,Adam,Drama Romance,children's book asperger's syndrome electrical engineer asperger's,Hugh Dancy Rose Byrne Peter Gallagher Amy Irving Frankie Faison,6.9,150
55347,Beginners,Drama Romance Comedy,gay loss of mother secret coming out loss of father,Ewan McGregor Christopher Plummer M\u00e9lanie Laurent Goran Visnjic Kai Lennox,6.8,347
10070,Feast,Action Comedy Horror,monster pub duringcreditsstinger,Balthazar Getty Henry Rollins Navi Rawat Judah Friedlander Jason Mewes,6.1,160
